model_key,benchmark_key,domain,sample_type,relation,k,tier,planned_status,execution_bucket
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_correct,same_domain_other_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_correct,same_domain_other_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,same_domain_other_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,same_domain_other_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,same_domain_other_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,same_domain_other_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,same_domain_other_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,same_domain_other_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,same_domain_other_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_correct,cross_domain,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_correct,cross_domain,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_correct,cross_domain,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_correct,cross_domain,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_correct,cross_domain,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_correct,cross_domain,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_correct,cross_domain,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,cross_domain,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,cross_domain,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,cross_domain,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,cross_domain,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,cross_domain,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,cross_domain,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,mmlu_redux_2,general_knowledge,model_incorrect,cross_domain,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_domain_other_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_domain_other_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_domain_other_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_domain_other_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_domain_other_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_domain_other_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,same_domain_other_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_domain_other_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_domain_other_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_domain_other_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_domain_other_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_domain_other_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_domain_other_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,same_domain_other_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,cross_domain,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,cross_domain,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,cross_domain,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,cross_domain,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,cross_domain,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,cross_domain,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_correct,cross_domain,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,cross_domain,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,cross_domain,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,cross_domain,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,cross_domain,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,cross_domain,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,cross_domain,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,hellaswag,commonsense,model_incorrect,cross_domain,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_domain_other_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_domain_other_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_domain_other_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_domain_other_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_domain_other_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_domain_other_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,same_domain_other_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_domain_other_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_domain_other_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_domain_other_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_domain_other_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_domain_other_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_domain_other_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,same_domain_other_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,cross_domain,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,cross_domain,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,cross_domain,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,cross_domain,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,cross_domain,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,cross_domain,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_correct,cross_domain,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,cross_domain,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,cross_domain,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,cross_domain,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,cross_domain,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,cross_domain,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,cross_domain,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,piqa,commonsense,model_incorrect,cross_domain,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_domain_other_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_domain_other_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_domain_other_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_domain_other_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_domain_other_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_domain_other_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,same_domain_other_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_domain_other_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_domain_other_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_domain_other_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_domain_other_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_domain_other_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_domain_other_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,same_domain_other_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,cross_domain,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,cross_domain,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,cross_domain,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,cross_domain,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,cross_domain,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,cross_domain,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_correct,cross_domain,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,cross_domain,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,cross_domain,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,cross_domain,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,cross_domain,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,cross_domain,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,cross_domain,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,boolq,factual_reading,model_incorrect,cross_domain,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_domain_other_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_domain_other_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_domain_other_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_domain_other_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_domain_other_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_domain_other_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,same_domain_other_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_domain_other_benchmark,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_domain_other_benchmark,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_domain_other_benchmark,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_domain_other_benchmark,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_domain_other_benchmark,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_domain_other_benchmark,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,same_domain_other_benchmark,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,cross_domain,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,cross_domain,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,cross_domain,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,cross_domain,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,cross_domain,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,cross_domain,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_correct,cross_domain,32,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,cross_domain,0,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,cross_domain,1,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,cross_domain,2,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,cross_domain,4,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,cross_domain,8,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,cross_domain,16,tier1,queued,bulk_unverified
deepseek_r1_distill_llama_8b,truthfulqa_mc,factual_reading,model_incorrect,cross_domain,32,tier1,queued,bulk_unverified
qwq_32b,gsm8k,math,model_correct,same_benchmark,0,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_benchmark,1,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_benchmark,2,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_benchmark,4,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_benchmark,8,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_benchmark,16,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_benchmark,32,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_benchmark,0,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_benchmark,1,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_benchmark,2,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_benchmark,4,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_benchmark,8,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_benchmark,16,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_benchmark,32,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_domain_other_benchmark,0,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_domain_other_benchmark,1,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_domain_other_benchmark,2,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_domain_other_benchmark,4,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_domain_other_benchmark,8,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_domain_other_benchmark,16,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,same_domain_other_benchmark,32,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_domain_other_benchmark,0,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_domain_other_benchmark,1,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_domain_other_benchmark,2,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_domain_other_benchmark,4,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_domain_other_benchmark,8,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_domain_other_benchmark,16,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,same_domain_other_benchmark,32,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,cross_domain,0,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,cross_domain,1,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,cross_domain,2,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,cross_domain,4,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,cross_domain,8,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,cross_domain,16,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_correct,cross_domain,32,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,cross_domain,0,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,cross_domain,1,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,cross_domain,2,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,cross_domain,4,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,cross_domain,8,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,cross_domain,16,tier1,queued,retry_tp2
qwq_32b,gsm8k,math,model_incorrect,cross_domain,32,tier1,queued,retry_tp2
qwq_32b,math500,math,model_correct,same_benchmark,0,tier1,queued,retry_tp2
qwq_32b,math500,math,model_correct,same_benchmark,1,tier1,queued,retry_tp2
qwq_32b,math500,math,model_correct,same_benchmark,2,tier1,queued,retry_tp2
qwq_32b,math500,math,model_correct,same_benchmark,4,tier1,queued,retry_tp2
qwq_32b,math500,math,model_correct,same_benchmark,8,tier1,queued,retry_tp2
qwq_32b,math500,math,model_correct,same_benchmark,16,tier1,queued,retry_tp2
qwq_32b,math500,math,model_correct,same_benchmark,32,tier1,queued,retry_tp2
qwq_32b,math500,math,model_incorrect,same_benchmark,0,tier1,queued,retry_tp2
qwq_32b,math500,math,model_incorrect,same_benchmark,1,tier1,queued,retry_tp2
qwq_32b,math500,math,model_incorrect,same_benchmark,2,tier1,queued,retry_tp2
qwq_32b,math500,math,model_incorrect,same_benchmark,4,tier1,queued,retry_tp2
qwq_32b,math500,math,model_incorrect,same_benchmark,8,tier1,queued,retry_tp2
